year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
26,298,147,151,20,19,2,12,8,1,0.13912533385211256,0.20439928933753615,0.6133979523329978,0.6102132435465768,0.3939393939393939,0.2948717948717949,985.7142857142858,0.9090909090909091,0.3187919463087248,0.040268456375838924,-0.006666666666666667,12.331081485041008,0.7693725359315151,0.6047322140671058,13.768456375838927,0.4995348228182855,0.5186366383208111,0.0,0.7301971012181884,0.5186962660665795,42,HIGH_VIOLENCE_COST
27,277,135,142,13,30,3,16,9,2,0.11684181450576792,0.1924170688137361,0.6040426349145382,0.5992965367965368,0.4107142857142857,0.28169014084507044,1050.0,0.8125,0.30324909747292417,0.05776173285198556,-0.07046979865771812,14.420725258522111,0.779298322986182,0.6013021291049471,14.046931407942239,0.49972085115012177,0.5171288113284949,0.0,0.6386014024418067,0.49078654258193943,42,HIGH_VIOLENCE_COST
28,260,129,131,12,24,3,9,6,2,0.12195352065666576,0.18246050325235008,0.5889660211910852,0.5788081314397102,0.3888888888888889,0.3230769230769231,1054.5454545454545,0.8,0.29615384615384616,0.03461538461538462,-0.061371841155234655,12.337181830878308,0.7893933527902507,0.6080659913943344,14.257692307692308,0.495835619584588,0.5181289376713829,0.0,0.6681092958686667,0.5176361904531686,42,HIGH_VIOLENCE_COST
29,245,122,123,10,24,0,14,4,2,0.1431444989912216,0.18117192234353885,0.5757887517146776,0.5658823529411765,0.42,0.3448275862068966,1060.0,1.0,0.27346938775510204,0.05714285714285714,-0.057692307692307696,8.276349308434957,0.7897288965435272,0.613970513526131,14.073469387755102,0.4984603361935891,0.5142514344168799,0.0,0.6766772226507354,0.47998628805246624,42,HIGH_VIOLENCE_COST
30,231,114,117,9,21,4,11,10,4,0.13765317557577483,0.17622252733209143,0.5747774952320408,0.5900900900900901,0.48,0.3333333333333333,810.0,0.6923076923076923,0.2683982683982684,0.047619047619047616,-0.05714285714285714,7.351856345376848,0.7957851656934007,0.6027706894727592,13.883116883116884,0.5005789164514176,0.5113268598258269,0.7053894186955544,0.6143774567929369,0.48894632834591517,42,HIGH_VIOLENCE_COST
31,215,103,112,6,22,1,11,7,4,0.13101511914809372,0.16705653480935756,0.5233766233766235,0.5333186231244484,0.36363636363636365,0.2553191489361702,755.5555555555555,0.8571428571428571,0.2930232558139535,0.05116279069767442,-0.06926406926406926,5.641290966433485,0.8027252047330128,0.5836453987222743,13.837209302325581,0.4980651879868863,0.5103112041925482,0.6901557165690599,0.6552919927816769,0.49272913283980996,42,HIGH_VIOLENCE_COST
32,198,99,99,6,22,5,10,4,2,0.097266963384121,0.1547237596392841,0.5189173111243308,0.546626054358013,0.4090909090909091,0.23684210526315788,775.0,0.5454545454545454,0.2777777777777778,0.050505050505050504,-0.07906976744186046,8.750038186321218,0.8169524532418352,0.5706188862056136,13.909090909090908,0.4973878123115558,0.5075608457413656,0.7916424713278789,0.5828193345959031,0.4871152473874553,42,HIGH_VIOLENCE_COST
33,191,95,96,9,14,1,10,4,2,0.10952522270629239,0.15577854189803486,0.4938035596572181,0.5231231231231233,0.4594594594594595,0.2972972972972973,814.2857142857142,0.9,0.24083769633507854,0.05235602094240838,-0.03535353535353535,8.981712006782967,0.8175821129258124,0.5728182206288419,14.036649214659686,0.4970784341416128,0.5075912691005695,0.0,0.6753330431418555,0.47188467517949484,42,HIGH_VIOLENCE_COST
34,182,92,90,5,13,0,9,5,1,0.08679309406882396,0.14326401238859043,0.5160051216389245,0.544380587484036,0.4166666666666667,0.3142857142857143,842.8571428571429,1.0,0.24725274725274726,0.04945054945054945,-0.04712041884816754,12.92950556865103,0.8334506966495946,0.5621286834326638,14.675824175824175,0.49577069275147456,0.5070813095447778,0.0,0.6984330502501556,0.47755779854318586,42,HIGH_VIOLENCE_COST
35,174,87,87,9,17,1,3,4,2,0.11181053825894649,0.15883198274159982,0.5281285878300803,0.5580246913580247,0.4722222222222222,0.22580645161290322,816.6666666666666,0.9,0.2471264367816092,0.017241379310344827,-0.04395604395604396,11.279862911814915,0.8186574234158803,0.5845925336102122,14.39080459770115,0.496532717490389,0.5039594979736279,0.0,0.7198887449438909,0.5165263279250834,42,HIGH_VIOLENCE_COST
36,166,86,80,5,11,2,12,5,2,0.09397348542787509,0.145443093701493,0.5511512678519381,0.5789909015715469,0.5128205128205128,0.3235294117647059,785.7142857142857,0.7142857142857143,0.25301204819277107,0.07228915662650602,-0.04597701149425287,13.944167724444622,0.8321133885581603,0.5652913304107337,15.042168674698795,0.49501074400728395,0.502163487182262,0.0,0.5933177922807573,0.44905816595724213,42,HIGH_VIOLENCE_COST
37,160,81,79,10,15,0,5,6,2,0.12874230044286472,0.16771045647914873,0.5549823958077458,0.55489417989418,0.4444444444444444,0.30303030303030304,833.3333333333334,1.0,0.26875,0.03125,-0.03614457831325301,10.86467411616891,0.8117377144646156,0.5933766032475619,14.725,0.497495878062857,0.49895025229875783,0.0,0.7315444615981741,0.5045801009195031,42,HIGH_VIOLENCE_COST
38,162,86,76,10,8,0,1,7,3,0.14516030859028417,0.18338560162139106,0.5460674157303371,0.55,0.475,0.26666666666666666,800.0,1.0,0.2654320987654321,0.006172839506172839,0.0125,8.90245958658983,0.7954141738542904,0.6150202867737041,14.395061728395062,0.49779835813286016,0.500749012677331,0.0,0.8140234938374987,0.5354847902561176,42,HIGH_VIOLENCE_COST
39,167,88,79,11,5,0,4,4,1,0.12266715980380316,0.18696577549469673,0.5521621621621622,0.5729437229437229,0.5227272727272727,0.16666666666666666,842.8571428571429,1.0,0.2754491017964072,0.023952095808383235,0.030864197530864196,13.709168020526151,0.7932504445228831,0.6174421082647688,14.676646706586826,0.5002154302018459,0.49665487840982997,0.0,0.8117199871269898,0.5151290172321954,42,HIGH_VIOLENCE_COST
40,159,82,77,6,13,0,7,3,1,0.1054923490336106,0.17313431946052704,0.6183326477444124,0.6428011497256336,0.5116279069767442,0.3142857142857143,857.1428571428571,1.0,0.2830188679245283,0.0440251572327044,-0.04790419161676647,15.462259090992806,0.8068871690504388,0.6081605094816258,14.962264150943396,0.4975705024565777,0.4941355437533784,0.0,0.7074124329161341,0.49167937473405576,42,HIGH_VIOLENCE_COST
41,157,82,75,11,11,1,8,6,1,0.16207182817761723,0.19645850943177323,0.5904892234006158,0.5990740740740741,0.425,0.3076923076923077,828.5714285714287,0.9166666666666666,0.3184713375796178,0.050955414012738856,-0.012578616352201259,9.61410716769721,0.7834566057654914,0.6111366728819212,14.86624203821656,0.502419061195055,0.4926190224523179,0.0,0.7055112642967765,0.4948183096178699,42,HIGH_VIOLENCE_COST
42,146,75,71,5,15,1,9,6,1,0.1496724827657614,0.17670823056596663,0.6203120075638198,0.6315018315018317,0.4358974358974359,0.2972972972972973,828.5714285714287,0.8333333333333334,0.3287671232876712,0.06164383561643835,-0.07006369426751592,7.047273825081127,0.8020590433325665,0.5835333862116716,14.965753424657533,0.5003796965750182,0.4960809305640281,0.7538667580853462,0.6352481518486742,0.4864460708557482,42,HIGH_VIOLENCE_COST
43,141,74,67,5,10,5,7,4,2,0.13063168803375613,0.16348664878344188,0.5868235294117645,0.6062521952932913,0.41025641025641024,0.2777777777777778,800.0,0.5,0.3475177304964539,0.04964539007092199,-0.03424657534246575,6.663229631735866,0.8138969967231997,0.5495138372204588,15.141843971631205,0.5037203997673386,0.493112467755456,0.702105295190153,0.5922866615188681,0.5068194551872888,42,HIGH_VIOLENCE_COST
44,138,72,66,5,7,1,3,2,1,0.12023165377769707,0.15790406449771854,0.584082696024876,0.5564795564795566,0.3783783783783784,0.3611111111111111,785.7142857142857,0.8333333333333334,0.3333333333333333,0.021739130434782608,-0.02127659574468085,6.361449373551043,0.8219992248296082,0.5326951199362233,15.23913043478261,0.5021801331666168,0.49717105929067845,0.7918458439559677,0.7304017111809392,0.5383611773394598,42,HIGH_VIOLENCE_COST
45,129,71,58,4,13,2,5,3,1,0.09338622567372146,0.1510643196000241,0.5228702115494568,0.49735449735449744,0.4444444444444444,0.26666666666666666,783.3333333333333,0.6666666666666666,0.32558139534883723,0.03875968992248062,-0.06521739130434782,8.987590626660317,0.8279649324304529,0.5189005202300527,15.372093023255815,0.5013421468006781,0.49442353945795225,0.6519018472204209,0.6386870959505271,0.5132732917521732,42,HIGH_VIOLENCE_COST
46,125,69,56,8,11,0,5,2,1,0.11423942505261664,0.16790896619901807,0.5339824732229796,0.5262129599478997,0.5405405405405406,0.32142857142857145,766.6666666666666,1.0,0.288,0.04,-0.031007751937984496,10.93621456704946,0.8148574035123987,0.5365268750829469,15.4,0.4998991972651085,0.5040492138367871,0.0,0.7293443630514922,0.5024196855347149,42,HIGH_VIOLENCE_COST
47,115,66,49,3,13,1,3,3,3,0.10236916208075675,0.1631491547859889,0.5322500620193502,0.5654135338345865,0.5714285714285714,0.30434782608695654,760.0,0.75,0.26956521739130435,0.02608695652173913,-0.08,10.316136663497115,0.8150275986116192,0.5676430837946462,15.173913043478262,0.5000088011310717,0.5030200840553146,0.0,0.6683305154099357,0.5129471640569084,42,HIGH_VIOLENCE_COST
48,111,64,47,6,9,0,4,3,1,0.11845690486213178,0.17546368886766017,0.49755799755799757,0.5554171855541719,0.5454545454545454,0.21052631578947367,680.0,1.0,0.2702702702702703,0.036036036036036036,-0.034782608695652174,11.383138416358754,0.8040662954590424,0.5767107307709557,14.873873873873874,0.49605408055911526,0.5042759097002543,0.0,0.7280124968184081,0.5012599134296513,42,HIGH_VIOLENCE_COST
49,109,63,46,5,5,1,8,1,0,0.10473366266330997,0.17096358789273158,0.5048188767032238,0.5457429931253306,0.5806451612903226,0.3,640.0,0.8333333333333334,0.24770642201834864,0.07339449541284404,-0.018018018018018018,12.771965770750114,0.8064755384307588,0.5702760059923331,15.01834862385321,0.49255685240105906,0.5085494693567262,0.0,0.6464328029661395,0.44837391618305744,42,HIGH_VIOLENCE_COST
50,105,58,47,4,8,0,4,4,2,0.10707221499639963,0.17105539898137323,0.5015390534821085,0.5524168236032643,0.5925925925925926,0.3157894736842105,650.0,1.0,0.22857142857142856,0.0380952380952381,-0.03669724770642202,11.929169360717728,0.80508394247491,0.581123179526293,15.00952380952381,0.49332061194076765,0.5120360294081682,0.0,0.7190311664371553,0.48719536414421966,42,HIGH_VIOLENCE_COST
51,98,55,43,3,9,0,7,2,0,0.09648961375646103,0.1622377726948956,0.5271134264740704,0.530367231638418,0.4583333333333333,0.35294117647058826,675.0,1.0,0.24489795918367346,0.07142857142857142,-0.06666666666666667,12.206240566776152,0.8130221271470325,0.5714568813754672,14.908163265306122,0.4935256305480384,0.5118222673458697,0.0,0.6602939139834016,0.45115747836691933,42,HIGH_VIOLENCE_COST
52,94,52,42,3,7,0,0,4,3,0.08760057325077364,0.1471142187534078,0.5807127882599581,0.6025345622119815,0.6071428571428571,0.35294117647058826,725.0,1.0,0.23404255319148937,0.0,-0.04081632653061224,14.643322519741835,0.8321044411314927,0.5709991684618175,15.840425531914894,0.4923514849414688,0.5109253971498211,0.0,0.7767699417979564,0.5362850524769498,42,HIGH_VIOLENCE_COST
53,90,47,43,5,7,0,5,2,1,0.08883241301734324,0.13357439979882257,0.5896739130434783,0.5997910135841169,0.6206896551724138,0.3684210526315789,800.0,1.0,0.25555555555555554,0.05555555555555555,-0.0425531914893617,15.76196613962616,0.8484221281730242,0.5504280072030637,16.822222222222223,0.4921254720127444,0.5104855067741977,0.0,0.6946803259071697,0.47419420270967905,42,HIGH_VIOLENCE_COST
54,85,46,39,4,5,0,5,4,2,0.11065074518689366,0.14408800516549025,0.606942889137738,0.6313364055299537,0.5714285714285714,0.3157894736842105,850.0,1.0,0.29411764705882354,0.058823529411764705,-0.05555555555555555,13.474792202316104,0.8394600601648563,0.5545725281304508,16.905882352941177,0.49374954335717847,0.509455407485531,0.0,0.6837522039037977,0.4831939277000947,42,HIGH_VIOLENCE_COST
55,83,47,36,4,6,0,3,3,2,0.1322976553381121,0.15760028380011626,0.6232108317214702,0.6379310344827585,0.5357142857142857,0.3157894736842105,875.0,1.0,0.3132530120481928,0.03614457831325301,-0.023529411764705882,10.071240918621154,0.8264861604476098,0.5665666022273653,17.048192771084338,0.4911305686566458,0.5117620628324593,0.0,0.7427821415050211,0.519162656458285,42,HIGH_VIOLENCE_COST
