year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,avg_lifespan,scarcity,civilization_stability,social_cohesion,seed,scenario
78,1151,565,586,61,40,2,68,35,7,0.40686673382023075,0.17327917276956084,0.5656573867100183,0.6253280476596499,0.40977443609022557,0.21804511278195488,933.9622641509434,0.9682539682539683,0.317115551694179,0.059079061685490875,0.01678445229681979,5.908585099131846,0.8062982853236174,0.5170817382812808,14.866203301476977,0.5001071878067657,0.527604958023851,19.95,0.0,0.6864233378221564,0.4981835991956395,43,ELITE_POLYGYNY
79,1172,578,594,57,35,5,71,37,8,0.4077344568641852,0.17474928661914535,0.5781835446600541,0.6253121878121879,0.38095238095238093,0.22992700729927007,935.1851851851851,0.9193548387096774,0.3242320819112628,0.060580204778156996,0.018245004344048653,6.23514978608226,0.804405366158397,0.5222540492365964,14.887372013651877,0.5001663839903975,0.5269317378156042,23.771428571428572,0.0,0.6743013277680849,0.49852866782248745,43,ELITE_POLYGYNY
80,1172,578,594,45,41,6,92,40,17,0.41501561000925635,0.16715698202139162,0.5809456945694571,0.6201772625123392,0.379182156133829,0.2313167259786477,954.5454545454545,0.8823529411764706,0.3267918088737201,0.07849829351535836,0.0,4.547636428439266,0.8112083374635991,0.516649252154795,15.129692832764505,0.5015610197789,0.5259622221056582,21.317073170731707,0.0,0.6188564443502869,0.4766391550538674,43,ELITE_POLYGYNY
81,1125,547,578,36,77,27,108,39,13,0.42238900859346096,0.16066022657003676,0.5804814983812441,0.6166921824500011,0.35658914728682173,0.1992619926199262,932.6923076923076,0.5714285714285714,0.34044444444444444,0.096,-0.04010238907849829,3.197597993804171,0.8162730370281833,0.4890218557120871,15.026666666666667,0.5025267652455111,0.5265234787122545,25.025974025974026,0.8825590422381541,0.475343618726619,0.45976494704045734,43,ELITE_POLYGYNY
82,1088,535,553,34,68,14,76,37,10,0.3902938723793712,0.1515367526317115,0.6067078861237789,0.648089683219178,0.36328125,0.2397003745318352,928.8461538461538,0.7083333333333334,0.33639705882352944,0.06985294117647059,-0.03288888888888889,5.074983567433102,0.8251363630119792,0.47064296752400286,15.109375,0.5027238295014415,0.5262679093214783,22.83823529411765,0.7142466915844757,0.5618158170273937,0.4909299578462384,43,ELITE_POLYGYNY
83,1079,524,555,44,49,4,67,39,14,0.3903814619191621,0.15324913754811242,0.6215102599651385,0.6454261490406068,0.3614457831325301,0.2791519434628975,950.9433962264151,0.9166666666666666,0.33642261353104724,0.06209453197405004,-0.008272058823529412,6.301810035358574,0.8246809130173486,0.47816629995028287,15.178869323447637,0.5035937788714634,0.5263103607005764,23.3265306122449,0.0,0.6501399095278869,0.5006538940485346,43,ELITE_POLYGYNY
84,1079,533,546,55,51,2,66,36,11,0.3955027003671747,0.16077820802035503,0.6204145708518887,0.6510801630434782,0.37890625,0.2756183745583039,918.867924528302,0.9649122807017544,0.3373493975903614,0.061167747914735865,0.0,7.4134112690990985,0.8183521032116553,0.4902941927367866,15.10658016682113,0.5032558484709004,0.5270569700094474,23.03921568627451,0.0,0.6709783178684541,0.5024353922669856,43,ELITE_POLYGYNY
85,1074,522,552,53,56,5,74,35,9,0.40739330425821896,0.16836370824887026,0.5987155570021194,0.6208946420810828,0.3432203389830508,0.2831541218637993,866.6666666666666,0.9137931034482759,0.33054003724394787,0.06890130353817504,-0.004633920296570899,6.872731666308558,0.8106751592172976,0.5020496382743808,14.945065176908752,0.503176475393176,0.5274790312241805,23.410714285714285,0.0,0.6385647449931838,0.49055399610233513,43,ELITE_POLYGYNY
86,1065,521,544,50,55,5,57,34,10,0.4054445041127748,0.169538733973009,0.5806362242121406,0.6153008211831741,0.334841628959276,0.25735294117647056,897.9591836734693,0.9090909090909091,0.3276995305164319,0.05352112676056338,-0.008379888268156424,7.565366773535145,0.8092697040317522,0.5150698575740498,14.88169014084507,0.5041197841104779,0.5269163338380903,22.89090909090909,0.0,0.6566771776186356,0.5085599607652831,43,ELITE_POLYGYNY
87,1054,522,532,44,53,3,56,30,11,0.4053718276228966,0.16498176296395117,0.5779218533886583,0.6128835602519813,0.36936936936936937,0.25769230769230766,870.8333333333334,0.9361702127659575,0.3159392789373814,0.05313092979127135,-0.010328638497652582,7.307907832192592,0.8139695520143982,0.5246742073708394,14.896584440227704,0.5066999300637596,0.5277438765425436,23.50943396226415,0.0,0.6603340463229577,0.5052626360060117,43,ELITE_POLYGYNY
88,1040,518,522,35,47,3,68,24,5,0.39955155500538453,0.15397360107408442,0.5734819271096918,0.6107148712903756,0.40350877192982454,0.228,861.7021276595744,0.9210526315789473,0.31634615384615383,0.06538461538461539,-0.013282732447817837,6.771880456822246,0.8249644963817476,0.5235905674940853,15.178846153846154,0.5057922793411138,0.5290458053172007,21.25531914893617,0.0,0.6364451144458421,0.4906087067422649,43,ELITE_POLYGYNY
89,1035,515,520,44,45,2,56,24,10,0.3910173617831676,0.15480865316440418,0.5845666624858898,0.628973229413758,0.43171806167400884,0.24899598393574296,848.936170212766,0.9565217391304348,0.30531400966183575,0.05410628019323672,-0.004807692307692308,8.99109475725298,0.8251618313333702,0.5333457619856422,15.183574879227054,0.5057812739611202,0.528844221633903,24.244444444444444,0.0,0.6707569512777032,0.5007647417936578,43,ELITE_POLYGYNY
90,1033,515,518,46,45,1,48,30,9,0.39520529932031434,0.15676764076544503,0.6020965519221384,0.6396768966601369,0.4588744588744589,0.27626459143968873,854.1666666666666,0.9787234042553191,0.3010648596321394,0.046466602129719266,-0.001932367149758454,9.754422442062815,0.8233604618483162,0.544288027156614,15.177153920619554,0.5043657805331878,0.5302864342803173,24.466666666666665,0.0,0.6891672498002503,0.5094040219212266,43,ELITE_POLYGYNY
91,1026,512,514,42,49,5,56,33,8,0.3954957683288922,0.1540971249558727,0.6026287220843674,0.6477723970944309,0.4110169491525424,0.2423076923076923,844.8979591836734,0.8936170212765957,0.32748538011695905,0.05458089668615984,-0.006776379477250726,10.161122543022525,0.8268351631678421,0.5496906380377201,15.310916179337232,0.5042217577988728,0.530299309691095,21.306122448979593,0.0,0.654780184164424,0.5085134860596738,43,ELITE_POLYGYNY
92,1038,521,517,53,39,4,52,38,16,0.4041568925378607,0.16518862782420496,0.608322241681261,0.6524223325693914,0.40756302521008403,0.2633587786259542,846.0000000000001,0.9298245614035088,0.3217726396917148,0.05009633911368015,0.011695906432748537,10.498043135463588,0.8162342328277185,0.5653227274168247,15.057803468208093,0.5049105424509364,0.5297956284350792,28.153846153846153,0.0,0.6864420555592906,0.5119182513740317,43,ELITE_POLYGYNY
93,1031,520,511,46,50,5,69,32,10,0.40836173090976113,0.16270746214394327,0.6123001398101526,0.654894054395952,0.4,0.24427480916030533,866.0,0.9019607843137255,0.3317167798254122,0.06692531522793405,-0.00674373795761079,8.840295543358371,0.8181558449829036,0.5691585604853688,15.063045586808924,0.5053739409104995,0.5292239738552269,22.88,0.0,0.636443656070779,0.49413381844606746,43,ELITE_POLYGYNY
94,1038,527,511,54,42,5,58,34,5,0.4091279237379295,0.16949631827366374,0.5966519823788545,0.6381810242100823,0.38461538461538464,0.22868217054263565,840.0,0.9152542372881356,0.33815028901734107,0.055876685934489405,0.006789524733268671,9.261985273704095,0.8122081340521633,0.5786336984003871,14.948940269749519,0.5057895765349408,0.5292483855275607,24.023809523809526,0.0,0.6706850137585838,0.5102060979489819,43,ELITE_POLYGYNY
95,1051,531,520,61,45,5,69,37,15,0.4175428356392612,0.1808826658616629,0.5662097940874338,0.6095920663360972,0.34763948497854075,0.2260536398467433,822.4489795918367,0.9242424242424242,0.3368220742150333,0.06565176022835395,0.012524084778420038,8.4986369702632,0.7999464558735985,0.5914466081500183,14.690770694576594,0.5044529499285866,0.5297172633071574,25.555555555555557,0.0,0.6621217945008979,0.4977099310126822,43,ELITE_POLYGYNY
96,1066,533,533,56,37,4,72,40,13,0.41948625316491484,0.1830682026312338,0.5330431616930607,0.5747412008281574,0.3391304347826087,0.22265625,808.3333333333334,0.9333333333333333,0.32926829268292684,0.0675422138836773,0.014272121788772598,7.388163925649464,0.7961484898488714,0.5967546591885939,14.577861163227016,0.5038462224202713,0.5303292402776154,25.91891891891892,0.0,0.6617851275660461,0.492947831195474,43,ELITE_POLYGYNY
97,1087,543,544,65,42,5,56,28,15,0.42226568782860774,0.1867783679207511,0.5156707151961852,0.5538594652949766,0.38362068965517243,0.2423076923076923,806.1224489795918,0.9285714285714286,0.31278748850046,0.051517939282428704,0.019699812382739212,6.42126692611389,0.7924135378811005,0.6029000721136536,14.562097516099357,0.5056255147263072,0.5293699424567679,19.142857142857142,0.0,0.6870307463113008,0.5068261738548323,43,ELITE_POLYGYNY
98,1092,552,540,63,54,2,73,32,7,0.41799277808760427,0.19098342505622412,0.51781364337775,0.563355012334604,0.4204081632653061,0.21875,784.0,0.9692307692307692,0.3131868131868132,0.06684981684981685,0.004599816007359705,6.438161909504269,0.7875623436325812,0.6105678512852122,14.389194139194139,0.5045023561965734,0.529373640993616,22.77777777777778,0.0,0.6600122494008278,0.4878025699505599,43,ELITE_POLYGYNY
99,1112,555,557,68,43,7,65,37,15,0.4163471812300916,0.19679575145191097,0.5228292158289312,0.5672619047619047,0.3958333333333333,0.24150943396226415,782.0,0.9066666666666666,0.31115107913669066,0.05845323741007194,0.018315018315018316,7.395861179046228,0.7802746598074929,0.624117702558269,14.069244604316546,0.5042050875171611,0.5289560125183912,27.11627906976744,0.0,0.6707050544910623,0.4974187359426083,43,ELITE_POLYGYNY
100,1138,563,575,70,42,4,79,39,9,0.4266475150852518,0.20210736908988158,0.523268488755938,0.5830337159771857,0.35390946502057613,0.2,798.0,0.9459459459459459,0.32073813708260107,0.06942003514938488,0.023381294964028777,7.0794016261035715,0.7730092278235561,0.6347369247183944,13.745166959578208,0.5033740673995274,0.5301205759061037,27.357142857142858,0.0,0.6685189462717778,0.4875315344046207,43,ELITE_POLYGYNY
101,1148,575,573,56,42,1,81,35,13,0.42072346056708865,0.1898450227751749,0.5139242615921882,0.5687069881944833,0.36475409836065575,0.19540229885057472,784.0,0.9824561403508771,0.31794425087108014,0.07055749128919861,0.008787346221441126,6.907922229560389,0.7840314426573448,0.6323012364631133,13.857142857142858,0.5031397395630385,0.5300434475488645,21.047619047619047,0.0,0.6621120898926067,0.48510100271292556,43,ELITE_POLYGYNY
102,1151,570,581,55,49,6,82,39,17,0.42461549602792825,0.18362910236797014,0.4935391007844381,0.5428726708074534,0.3521739130434783,0.18702290076335878,761.2244897959184,0.9016393442622951,0.314509122502172,0.07124239791485665,0.002613240418118467,5.820967423736525,0.7899817929857373,0.6321810999115092,13.88010425716768,0.5033412263126521,0.5301625260818523,21.836734693877553,0.0,0.6334127487811474,0.48309020591493035,43,ELITE_POLYGYNY
103,1165,576,589,64,44,4,80,35,7,0.41741625970044605,0.1818784015103012,0.49080696661828727,0.5387228932683479,0.32051282051282054,0.17293233082706766,794.0,0.9411764705882353,0.32532188841201715,0.06866952789699571,0.01216333622936577,6.221035864856219,0.7935680338222103,0.6290607489725927,14.064377682403434,0.5039430540180339,0.5309364318733969,16.636363636363637,0.0,0.6597681933526444,0.4904003238223201,43,ELITE_POLYGYNY
104,1195,594,601,73,36,5,89,37,17,0.4336662676192349,0.1907374670879356,0.4867101317558191,0.5319114089901229,0.3512396694214876,0.1797752808988764,826.0,0.9358974358974359,0.31464435146443515,0.07447698744769875,0.02575107296137339,4.567675765450628,0.7851021503652128,0.6259124657795303,14.051046025104602,0.5030393604498149,0.5315925072048783,20.194444444444443,0.0,0.6584733499600025,0.47966629158488017,43,ELITE_POLYGYNY
105,1163,583,580,37,61,29,105,35,10,0.4273615519293834,0.1718089376721632,0.49081394473307727,0.5388410418599789,0.3487394957983193,0.140625,820.408163265306,0.5606060606060606,0.32244196044711954,0.09028374892519346,-0.026778242677824266,3.370463053848373,0.802223200149938,0.5875304077306746,14.197764402407566,0.5030221924055837,0.5319729185799947,23.557377049180328,0.878655918437131,0.490841632767092,0.46278916743199794,43,ELITE_POLYGYNY
106,1145,582,563,40,50,22,97,32,13,0.4178577312086802,0.1629013326136306,0.5050912163871111,0.5503661616161617,0.4083333333333333,0.16260162601626016,845.8333333333334,0.6451612903225806,0.30393013100436683,0.08471615720524017,-0.015477214101461736,2.801951005216602,0.810360817723113,0.5589611650378488,14.292576419213974,0.5026864279608587,0.532693065794007,24.88,0.693203874735161,0.5307568460802422,0.463557575662581,43,ELITE_POLYGYNY
107,1124,559,565,36,54,26,94,31,10,0.41274583052669267,0.1544933395441157,0.5160286336756925,0.5699426813924229,0.40869565217391307,0.16666666666666666,857.4468085106383,0.5806451612903226,0.30338078291814946,0.08362989323843416,-0.01834061135371179,2.5139720371821204,0.818929917678998,0.5308095773866962,14.375444839857652,0.5018447100621057,0.5340758987742809,24.5,0.7462755554189131,0.5143337904436015,0.46527626698302194,43,ELITE_POLYGYNY
108,1109,556,553,40,47,18,80,36,13,0.3884915412866152,0.15053369632703784,0.528466864117414,0.576288491382831,0.38961038961038963,0.18930041152263374,874.468085106383,0.6896551724137931,0.3047790802524797,0.0721370604147881,-0.013345195729537367,4.165274260616518,0.8250738351798531,0.5094885108343399,14.437330928764652,0.5023064072196286,0.5360744913386677,25.53191489361702,0.7409171163175238,0.5688815605322777,0.4809311491053499,43,ELITE_POLYGYNY
109,1124,563,561,55,34,6,75,33,11,0.39245344813830996,0.15738996603962874,0.5380957377660798,0.5832841337885362,0.401673640167364,0.20392156862745098,879.5918367346939,0.9016393442622951,0.30782918149466193,0.06672597864768683,0.013525698827772768,5.472906590185617,0.8206002648771329,0.511247275161484,14.583629893238435,0.5020292245083887,0.5369397899733613,20.823529411764707,0.0,0.6565302545183537,0.4891086562028677,43,ELITE_POLYGYNY
110,1135,573,562,64,50,5,69,40,16,0.4003298857947488,0.16822190564645267,0.5367290890581826,0.5928304856685878,0.38235294117647056,0.19615384615384615,912.2448979591837,0.927536231884058,0.3136563876651982,0.06079295154185022,0.009786476868327402,6.551014444430017,0.8116437082396367,0.5222827697636909,14.571806167400881,0.5024634335648018,0.5388214300033832,20.42,0.0,0.6674635885173965,0.49931711825685987,43,ELITE_POLYGYNY
111,1157,569,588,64,37,3,84,37,10,0.40709448853100993,0.17683190238650193,0.5480318891803435,0.613601735717507,0.3861788617886179,0.20149253731343283,937.2549019607843,0.9552238805970149,0.31547104580812446,0.07260155574762317,0.019383259911894272,6.9490972467233885,0.8035524888569938,0.5302014395762167,14.511668107173724,0.5020108701357435,0.5394686266408216,23.405405405405407,0.0,0.66518865560473,0.48545037200464325,43,ELITE_POLYGYNY
112,1160,571,589,62,57,7,77,32,15,0.4197263894204728,0.18155510032759525,0.5590086221027442,0.6196309688756716,0.42913385826771655,0.21673003802281368,950.9803921568628,0.8985507246376812,0.30258620689655175,0.06637931034482758,0.0025929127052722557,5.608350734729032,0.797915484303242,0.5388896971860133,14.398275862068965,0.5027633631471297,0.5392691600719088,22.333333333333332,0.0,0.6391042814978394,0.4886386985115222,43,ELITE_POLYGYNY
113,1162,573,589,51,44,7,87,33,11,0.419123860476039,0.17569262570751176,0.5678383194934213,0.6224288979177246,0.4318181818181818,0.21722846441947566,954.7169811320755,0.8793103448275862,0.3089500860585198,0.07487091222030981,0.0017241379310344827,4.481829548679206,0.8026535194496696,0.5381927863150113,14.56368330464716,0.5025575947479202,0.5404975466854823,21.0,0.0,0.6217630966210365,0.4807429085192876,43,ELITE_POLYGYNY
114,1149,564,585,37,47,21,82,35,14,0.41181407782397206,0.16208914674920338,0.5758534129426616,0.6303329752953815,0.424812030075188,0.2271062271062271,950.9433962264151,0.6379310344827587,0.3167972149695387,0.07136640557006092,-0.011187607573149742,3.92583009724726,0.814994488049473,0.5161757189092602,14.725848563968668,0.5036342153085407,0.5410747565914944,25.170212765957448,0.6092647681771534,0.556402309373085,0.4881009209133602,43,ELITE_POLYGYNY
115,1110,542,568,34,70,26,90,37,16,0.4110747892661686,0.15350779057976927,0.5793550531914895,0.6409665991902833,0.4307692307692308,0.19066147859922178,901.9607843137254,0.5666666666666667,0.3207207207207207,0.08108108108108109,-0.033942558746736295,3.0064742344937767,0.8219684801409607,0.49618638495733786,14.595495495495495,0.5033203461458458,0.5412244482374672,26.771428571428572,0.6515514364262907,0.5019956365531831,0.47739068019588776,43,ELITE_POLYGYNY
116,1077,524,553,36,65,19,76,36,15,0.3843442153081038,0.14892175235574734,0.5761349623776331,0.6294609566421647,0.42857142857142855,0.22709163346613545,892.0,0.6545454545454545,0.3138347260909935,0.07056638811513463,-0.02972972972972973,5.196309343260428,0.827197074355306,0.4817108011212773,14.717734447539462,0.5034596905909707,0.5418826259027877,21.861538461538462,0.7068216433012832,0.5482634175859603,0.4883872193490445,43,ELITE_POLYGYNY
117,1055,511,544,39,58,4,65,36,14,0.3819540975505571,0.14550700619282053,0.5896938146697353,0.6401015336401088,0.39271255060728744,0.23809523809523808,873.469387755102,0.9069767441860465,0.3241706161137441,0.061611374407582936,-0.02042711234911792,6.970730367109931,0.8323068297164936,0.48995113499406423,14.869194312796209,0.5023129931514494,0.5419876854889994,21.32758620689655,0.0,0.6361347849929695,0.5032405718259316,43,ELITE_POLYGYNY
118,1039,506,533,41,54,1,76,35,10,0.38687769225457114,0.14770167955765068,0.6113946335482014,0.6687917425622343,0.43023255813953487,0.24596774193548387,850.0,0.9761904761904762,0.32146294513955725,0.07314725697786333,-0.015165876777251185,9.029246125099776,0.8312888345296323,0.4979497839506449,14.897978825794032,0.5004634229004938,0.5439060127034215,23.074074074074073,0.0,0.6400047601235923,0.4886403646578845,43,ELITE_POLYGYNY
119,1028,495,533,37,44,1,52,36,9,0.39105268550165895,0.14421075260752425,0.6171205892428915,0.6732131208647842,0.42063492063492064,0.23015873015873015,840.0,0.9736842105263158,0.33073929961089493,0.05058365758754864,-0.010587102983638113,8.514631400027232,0.8363781866027542,0.5033831237357485,15.093385214007782,0.49988178852446313,0.544029426475267,22.5,0.0,0.6783588211079203,0.5201409534694843,43,ELITE_POLYGYNY
120,1020,486,534,37,43,4,59,31,10,0.3949464985567732,0.14321674492489356,0.6129160119477357,0.6628043505129155,0.3790322580645161,0.233201581027668,853.9999999999999,0.9024390243902439,0.3411764705882353,0.05784313725490196,-0.007782101167315175,7.14279678452208,0.8379574993043759,0.5031518091207391,15.350980392156863,0.49934087996610305,0.5430448265248122,21.209302325581394,0.0,0.6532501199247734,0.5143257737471798,43,ELITE_POLYGYNY
121,1025,484,541,47,39,2,60,27,6,0.3945262400882603,0.15299181837520304,0.5923937020402554,0.6337091356546609,0.3333333333333333,0.21428571428571427,866.6666666666666,0.9591836734693877,0.34536585365853656,0.05853658536585366,0.004901960784313725,8.430452879308808,0.8290243824928124,0.5137493139174412,15.4,0.5003082656397705,0.543293472645273,22.82051282051282,0.0,0.6797926311340087,0.5150247061312798,43,ELITE_POLYGYNY
122,1023,478,545,46,48,3,48,30,15,0.3955945248308488,0.1556502672690958,0.5845967696241585,0.629836849748014,0.3565217391304348,0.23481781376518218,874.468085106383,0.9387755102040817,0.32942326490713586,0.0469208211143695,-0.001951219512195122,8.866798135864359,0.8268621144890851,0.5239452233371289,15.457478005865102,0.5012854567688001,0.5425768527635625,21.729166666666668,0.0,0.6826560111371718,0.5236778574299606,43,ELITE_POLYGYNY
123,1005,471,534,39,56,3,59,25,13,0.3915035923043104,0.15294310818088142,0.5840686581919863,0.6235061356573004,0.3940677966101695,0.2708333333333333,882.9787234042553,0.9285714285714286,0.3164179104477612,0.05870646766169154,-0.017595307917888565,9.513425766565124,0.8293298735956692,0.5291614870332165,15.608955223880598,0.502036335135951,0.5423684426449885,20.714285714285715,0.0,0.6456498158387333,0.5043105611375974,43,ELITE_POLYGYNY
124,987,468,519,30,44,3,50,29,10,0.3854283708062771,0.14254972749127992,0.5938995579942083,0.6335439991794289,0.4538152610441767,0.26582278481012656,825.0,0.9090909090909091,0.3140830800405269,0.05065856129685917,-0.01791044776119403,10.006305436357566,0.8396827953178176,0.5321861419220582,15.811550151975684,0.5013670977861217,0.5432546398608029,23.863636363636363,0.0,0.653401225411068,0.5139077323374316,43,ELITE_POLYGYNY
125,971,460,511,40,51,4,59,29,10,0.3985101554320629,0.14608461667691786,0.6116734503368102,0.6537325241778684,0.46963562753036436,0.2809917355371901,820.8333333333334,0.9090909090909091,0.3141091658084449,0.0607621009268795,-0.016210739614994935,6.989480137108265,0.8357204511601771,0.5410158001433584,15.697219361483008,0.5019346309960653,0.5429805095685036,24.41176470588235,0.0,0.6373331800522672,0.5011777857017579,43,ELITE_POLYGYNY
126,933,442,491,32,68,19,63,37,14,0.4037019200916183,0.14607287714210293,0.6094676182923606,0.646951588059818,0.4579831932773109,0.30364372469635625,785.4166666666666,0.6274509803921569,0.32261521972132906,0.06752411575562701,-0.03913491246138002,5.204680625795812,0.8348394715436482,0.5285082468781357,15.538049303322616,0.5031989595885474,0.542821519787802,24.970588235294116,0.731402082159354,0.5340935579430944,0.49563879012305223,43,ELITE_POLYGYNY
127,897,424,473,27,59,15,63,45,11,0.402070246732837,0.1427233587847616,0.6259574468085105,0.6597617046521977,0.40707964601769914,0.26229508196721313,755.3191489361702,0.6428571428571429,0.3500557413600892,0.07023411371237458,-0.03858520900321544,4.248215104025291,0.8372905711645626,0.5084425516218712,15.409141583054627,0.5031993826547051,0.5442447193720259,27.050847457627118,0.845950254151413,0.5388722179999543,0.5024247550843733,43,ELITE_POLYGYNY
128,858,411,447,23,58,9,60,42,15,0.3862627925546207,0.13670984917317353,0.6169530082846666,0.6434627398482822,0.35648148148148145,0.2324561403508772,715.9090909090909,0.71875,0.36596736596736595,0.06993006993006994,-0.043478260869565216,4.580236005659441,0.8433367214934101,0.4940528775236458,15.315850815850816,0.502260433147739,0.5457464192850078,26.79310344827586,0.6426800222968031,0.5589566806195105,0.5089745583899938,43,ELITE_POLYGYNY
129,822,390,432,25,60,20,47,31,13,0.3793829690791153,0.1369216463922618,0.5947661729784635,0.6322173880982229,0.3193717277486911,0.22685185185185186,667.5,0.5555555555555556,0.3613138686131387,0.057177615571776155,-0.04195804195804196,6.20067962256349,0.8426199767437409,0.48904680504805875,14.939172749391728,0.5027803654432749,0.545880457846476,28.616666666666667,0.8191659798868542,0.5394849100493304,0.5233400176884687,43,ELITE_POLYGYNY
130,813,388,425,34,40,5,52,28,12,0.37964861905144875,0.14223214804618456,0.5812413073713492,0.615762643488466,0.32786885245901637,0.25806451612903225,652.5,0.8717948717948718,0.34932349323493234,0.06396063960639606,-0.010948905109489052,9.809926941883521,0.8390177726729878,0.4997144172554267,14.979089790897909,0.5029828943408852,0.5455464022648637,23.25,0.0,0.6375276536045849,0.5105309840301767,43,ELITE_POLYGYNY
131,814,394,420,45,39,5,44,28,8,0.3939458564673075,0.15734327249582747,0.5496709088922875,0.5925867507886435,0.3333333333333333,0.2706422018348624,623.0769230769231,0.9,0.34275184275184273,0.05405405405405406,0.0012300123001230013,11.276329782043565,0.8259305447081708,0.5166611870989312,14.893120393120393,0.5030144337393508,0.5465612793896373,20.94871794871795,0.0,0.6677725363383569,0.5210200891514323,43,ELITE_POLYGYNY
132,813,391,422,46,44,2,37,30,7,0.40431403420662915,0.16765567213216293,0.5300894717489888,0.5571278089887641,0.3258426966292135,0.2727272727272727,594.8717948717949,0.9583333333333334,0.34440344403444034,0.04551045510455105,-0.0012285012285012285,11.355812990808353,0.8160808102386587,0.5319016440364657,14.728167281672818,0.5041802104152878,0.5455577829862476,21.795454545454547,0.0,0.6908868592118458,0.5318762497258643,43,ELITE_POLYGYNY
133,832,397,435,58,37,3,39,31,7,0.4133996837199041,0.18739572584970854,0.5126895402560026,0.5552995391705069,0.3387096774193548,0.2465753424657534,630.0,0.9508196721311475,0.34615384615384615,0.046875,0.023370233702337023,12.871648594145865,0.7963739373614563,0.5517748397838182,14.546875,0.5045194637496799,0.5463182312546582,19.37837837837838,0.0,0.71000579191422,0.5310873886557095,43,ELITE_POLYGYNY
134,843,406,437,44,30,4,47,32,14,0.4189480555867098,0.18748579665547882,0.5171830640356103,0.5621702127659576,0.3723404255319149,0.25,626.829268292683,0.9166666666666666,0.33926453143534996,0.05575326215895611,0.013221153846153846,10.926108177891196,0.7945660096773541,0.5603545512110462,14.499406880189799,0.5046796419442638,0.54602726948761,24.0,0.0,0.6758579958723467,0.5174619160987214,43,ELITE_POLYGYNY
135,867,415,452,60,34,2,46,28,4,0.4165835497617194,0.19825315543467936,0.505717453278429,0.5521341463414635,0.3697916666666667,0.23684210526315788,642.8571428571429,0.967741935483871,0.3402537485582468,0.0530565167243368,0.028469750889679714,12.555501868624406,0.7824669184418415,0.5733392964078532,14.331026528258363,0.5053145611009477,0.5454723078155228,19.264705882352942,0.0,0.7085418120055353,0.5209570892161746,43,ELITE_POLYGYNY
136,879,425,454,51,35,4,46,30,14,0.41325688751259837,0.19803027736674594,0.5015115175136162,0.5540507726269317,0.38,0.21818181818181817,673.8095238095239,0.9272727272727272,0.33674630261660976,0.05233219567690557,0.01384083044982699,14.133757351302371,0.7805226391620717,0.5877003859164242,14.207053469852104,0.505378103785485,0.5478822505454584,22.514285714285716,0.0,0.6850212866426223,0.5215988615378648,43,ELITE_POLYGYNY
137,887,430,457,49,39,3,45,25,11,0.41128522401759393,0.19307815762713054,0.516155057064148,0.5648462741010942,0.4207920792079208,0.24311926605504589,704.7619047619047,0.9423076923076923,0.3179255918827508,0.05073280721533258,0.009101251422070534,14.234469199351688,0.7837675970702025,0.596821237921757,14.144306651634723,0.5038042770259996,0.549237379333975,21.23076923076923,0.0,0.6840107576548886,0.517552899873387,43,ELITE_POLYGYNY
138,906,442,464,57,37,6,40,28,12,0.41546543166700745,0.19837972455388142,0.5030621922913776,0.5612720710174617,0.4527363184079602,0.18269230769230768,752.5,0.9047619047619048,0.3090507726269316,0.04415011037527594,0.02142051860202931,15.223562263152475,0.777370104870273,0.6130922533967508,13.931567328918323,0.5026017530953617,0.5492372804142508,23.243243243243242,0.0,0.69465035879023,0.5226750446160315,43,ELITE_POLYGYNY
139,919,452,467,57,41,0,35,22,3,0.42073808719718486,0.1996107551592785,0.4932190846226785,0.542259494891074,0.40512820512820513,0.1848341232227488,760.0,1.0,0.3133841131664853,0.03808487486398259,0.01434878587196468,15.390009021418866,0.7760443173239491,0.6283582449570024,13.788900979325353,0.5025788957459532,0.5488446818583467,20.121951219512194,0.0,0.7200814731115266,0.5316162187716302,43,ELITE_POLYGYNY
140,926,454,472,48,38,4,46,25,8,0.4195733626790077,0.19180910455963085,0.5004358219205218,0.5578920881411986,0.398989898989899,0.16826923076923078,812.5,0.9230769230769231,0.31533477321814257,0.04967602591792657,0.007616974972796518,14.549134637770782,0.7832027131077521,0.6315226592506767,13.884449244060475,0.5015505935617494,0.5500307792589048,18.42105263157895,0.0,0.6772577103120573,0.5182844499325037,43,ELITE_POLYGYNY
141,945,458,487,54,34,5,44,21,7,0.41827062039146923,0.19085117094897197,0.4976744767572703,0.5583263917812022,0.3979591836734694,0.1523809523809524,869.9999999999999,0.9152542372881356,0.31322751322751324,0.04656084656084656,0.020518358531317494,15.418218356541624,0.7844446175794773,0.6390483146597783,13.886772486772486,0.5022059983307595,0.550746016298776,20.91176470588235,0.0,0.6928206509179148,0.5217269779480818,43,ELITE_POLYGYNY
