year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
21,926,470,456,44,38,31,53,40,9,0.1423603345405282,0.14890291081812568,0.5981349128139166,0.6434994627655177,0.3853211009174312,0.2052401746724891,1034.0909090909092,0.5866666666666667,0.3412526997840173,0.05723542116630669,0.0054288816503800215,3.7563918719440044,0.8266002380511679,0.5985902644134428,16.1414686825054,0.508535592719404,0.5014343276535729,0.7568973176858493,0.6389582546270837,0.49846789952795184,42,FREE_COMPETITION
22,941,479,462,49,33,12,38,46,15,0.1334192733947106,0.1625333257220587,0.5950059507461318,0.636605579018402,0.34801762114537443,0.20851063829787234,1043.4782608695652,0.8032786885245902,0.35494155154091395,0.040382571732199786,0.016198704103671708,4.949395640404453,0.8155780139700555,0.602368815213686,16.066950053134963,0.5087109588465168,0.5011583772931828,0.0,0.7330018966887145,0.5242146792913432,42,FREE_COMPETITION
23,958,489,469,51,30,11,48,39,13,0.1386654613583045,0.1721543647375694,0.5979140297322116,0.6389344119390494,0.3651452282157676,0.20164609053497942,1031.25,0.8225806451612904,0.36221294363256784,0.05010438413361169,0.018065887353878853,5.147626804833677,0.8070865160912125,0.605795123678579,15.927974947807932,0.5075409944679858,0.5020936130110633,0.0,0.7251533217170082,0.5149814953088094,42,FREE_COMPETITION
24,979,497,482,61,40,12,47,42,18,0.1612702122188716,0.18875106723807966,0.584533772212168,0.6201353027250835,0.3481781376518219,0.1991869918699187,1020.408163265306,0.8356164383561644,0.36567926455566907,0.04800817160367722,0.021920668058455117,4.632722439587234,0.7904191934332987,0.6173054670485741,15.510725229826354,0.5080202714751502,0.5022937811612437,0.0,0.7314103674815563,0.5188950405543851,42,FREE_COMPETITION
25,999,509,490,52,31,8,48,41,14,0.13764353996975687,0.18948957999123706,0.5872432031706656,0.625,0.3371212121212121,0.17928286852589642,1027.450980392157,0.8666666666666667,0.3813813813813814,0.04804804804804805,0.020429009193054137,5.5300939564173905,0.7886046019909906,0.6216889106984917,15.357357357357357,0.5098022808623636,0.5032088163134121,0.0,0.7447021030009046,0.5247069499487883,42,FREE_COMPETITION
26,1025,524,501,62,31,13,48,38,17,0.15932202197491163,0.1975937455379555,0.5737279570178471,0.6141980418462591,0.37358490566037733,0.17374517374517376,1030.7692307692307,0.8266666666666667,0.37073170731707317,0.04682926829268293,0.026026026026026026,4.879592974935928,0.7793047402013586,0.6270053099990625,15.313170731707316,0.5092017668817844,0.5030117456563497,0.0,0.736194141956247,0.5224242104576617,42,FREE_COMPETITION
27,1044,524,520,58,32,15,50,42,12,0.1565986895019218,0.19762670659430492,0.5495698106088678,0.5872351411658399,0.3540856031128405,0.15503875968992248,1009.8039215686274,0.7945205479452054,0.367816091954023,0.04789272030651341,0.018536585365853658,4.673656862925278,0.7770392378758054,0.6315499074314834,15.168582375478927,0.5093371648780711,0.5025557350966128,0.0,0.7191803177851039,0.5198920258394114,42,FREE_COMPETITION
28,1067,533,534,54,28,15,51,37,12,0.13914494287945733,0.19139030028862747,0.5423324087881123,0.5894497438615085,0.39338235294117646,0.1583011583011583,981.132075471698,0.782608695652174,0.358950328022493,0.04779756326148079,0.022030651340996167,5.076626214466606,0.7817533387600274,0.6331413275664042,15.224929709465792,0.5084420393041832,0.5026523296118196,0.0,0.7220000409893009,0.5169465925757495,42,FREE_COMPETITION
29,1059,530,529,41,44,4,60,35,20,0.14064184352131526,0.1785624773615293,0.5504175205053665,0.59915288834456,0.4166666666666667,0.16205533596837945,944.2307692307692,0.9111111111111111,0.352219074598678,0.056657223796033995,-0.007497656982193065,4.044586210000755,0.7936572808902562,0.6321628144789941,15.313503305004721,0.5079252217712186,0.5021120256514924,0.0,0.7099987775870723,0.5032999566250917,42,FREE_COMPETITION
30,1046,528,518,36,42,14,66,32,9,0.1289658792199213,0.1663261097916744,0.5582029698601121,0.6192170818505338,0.4306049822064057,0.17479674796747968,913.4615384615385,0.72,0.34703632887189295,0.06309751434034416,-0.012275731822474031,3.957046787462891,0.8053218531627266,0.6321418949393994,15.385277246653919,0.5062385574023198,0.5028832771824351,0.0,0.6493402701538094,0.49374413305270637,42,FREE_COMPETITION
31,1047,531,516,38,34,9,54,29,12,0.12490433121175726,0.15880660091919618,0.5539761376248611,0.6212045793927328,0.45993031358885017,0.1646090534979424,867.9245283018869,0.8085106382978723,0.3419293218720153,0.05157593123209169,0.0009560229445506692,3.8392841288708643,0.8135544005106321,0.6314631094299891,15.58357211079274,0.5059302132961238,0.504266551349991,0.0,0.702028317709332,0.5069119691550872,42,FREE_COMPETITION
32,1039,529,510,35,39,13,80,30,9,0.12826940059921488,0.15330718193554316,0.5360899971363491,0.6027138343489054,0.4392857142857143,0.13733905579399142,841.1764705882354,0.7291666666666666,0.34456207892204044,0.07699711260827719,-0.007640878701050621,3.5629830047996593,0.8198059076519023,0.6256555484664947,15.80269489894129,0.5054576424575333,0.5055844952948056,0.0,0.6351855507716633,0.47658413498028995,42,FREE_COMPETITION
33,1060,546,514,50,27,13,48,27,14,0.1340030667688361,0.16012632850770125,0.5203858640465668,0.5895222846113353,0.4460431654676259,0.13793103448275862,833.3333333333334,0.7936507936507936,0.3339622641509434,0.045283018867924525,0.02021174205967276,3.9827966630097453,0.8144907743254032,0.6275553496273397,15.877358490566039,0.5047915139054148,0.5048662733233334,0.0,0.7239936384393587,0.512229528197258,42,FREE_COMPETITION
34,1068,542,526,46,35,16,45,21,6,0.12011345376429117,0.16016840666324206,0.5080461215932914,0.5777390340872057,0.4141791044776119,0.125,864.0,0.7419354838709677,0.33707865168539325,0.042134831460674156,0.007547169811320755,5.056703099544766,0.8161676859129909,0.6292468011809719,16.04494382022472,0.5048061019287021,0.5053661876604443,0.0,0.7063679005880023,0.5174554638282226,42,FREE_COMPETITION
35,1075,547,528,40,29,9,53,26,14,0.11776488859882006,0.1561692777587802,0.5212301543911826,0.5842063731037992,0.43795620437956206,0.18067226890756302,864.7058823529411,0.8163265306122449,0.32465116279069767,0.04930232558139535,0.006554307116104869,5.025287613124458,0.8214956659666284,0.6294459241600977,16.21488372093023,0.5042963114459431,0.5067340747170707,0.0,0.7118271480959137,0.5046936298868283,42,FREE_COMPETITION
36,1076,549,527,41,39,12,60,34,12,0.12653272557655382,0.15485632323745935,0.5321247453344757,0.5971411294719415,0.4412811387900356,0.1910569105691057,878.8461538461538,0.7735849056603774,0.3308550185873606,0.055762081784386616,0.0009302325581395349,4.404204573220002,0.8235319139752028,0.6271468634177153,16.449814126394052,0.5044743301102067,0.5064542331733709,0.0,0.6850050439694474,0.4986783475444413,42,FREE_COMPETITION
37,1073,545,528,33,34,8,67,42,19,0.11901422328291322,0.14717948497940503,0.5463192051857162,0.6025071192180405,0.4507042253521127,0.19838056680161945,896.2264150943396,0.8048780487804879,0.3299161230195713,0.06244175209692451,-0.0027881040892193307,4.098221270612878,0.8304488372377645,0.6237501326590024,16.71202236719478,0.5045572186826364,0.5079414882054383,0.0,0.680453353756869,0.4905950482178696,42,FREE_COMPETITION
38,1069,541,528,43,43,8,62,38,15,0.12205275511124514,0.15080926026274177,0.5448497217166106,0.6038312624696283,0.45774647887323944,0.21052631578947367,871.6981132075471,0.8431372549019608,0.3264733395696913,0.057998129092609915,-0.003727865796831314,4.098551826109258,0.8265707095254171,0.6237277791340031,16.765201122544433,0.5044932614165842,0.5082633154031638,0.0,0.6946197042029486,0.4950733336448951,42,FREE_COMPETITION
39,1077,543,534,46,37,8,62,35,10,0.12786536619292033,0.1562944964969204,0.5554429415126689,0.605203983295856,0.46996466431095407,0.23076923076923078,894.4444444444445,0.8518518518518519,0.32497678737233054,0.057567316620241414,0.007483629560336763,4.245809845717263,0.8219563038429676,0.6244609557667932,16.779944289693592,0.5052244454850222,0.5076498854031996,0.0,0.7072690624602032,0.4948426839662938,42,FREE_COMPETITION
40,1063,541,522,43,55,17,57,42,13,0.13154329246037588,0.1597860027727469,0.5738426639477074,0.6304058208649315,0.445993031358885,0.21875,881.4814814814815,0.7166666666666667,0.3377234242709313,0.053621825023518345,-0.012999071494893221,4.214085648841963,0.8180310492947069,0.6338291762414536,16.579492003762937,0.5048507130083485,0.5064906698442424,0.0,0.6600847127850604,0.5037721851531249,42,FREE_COMPETITION
41,1072,540,532,51,39,14,47,44,14,0.1276975192073877,0.16501162459379914,0.5707727524274286,0.6220381110190554,0.426056338028169,0.25,880.0,0.7846153846153846,0.3423507462686567,0.043843283582089554,0.008466603951081843,4.850271799894483,0.8137110102060168,0.6403691871906999,16.55223880597015,0.5043417470038581,0.5065083374772369,0.0,0.7146686328306145,0.5176219917073127,42,FREE_COMPETITION
42,1094,551,543,58,34,16,52,44,15,0.1521358060781257,0.17523960592754317,0.5667240861267959,0.6165305442120175,0.3908450704225352,0.23693379790940766,877.1929824561404,0.7837837837837838,0.3583180987202925,0.04753199268738574,0.020522388059701493,4.070796967362085,0.8029130539894122,0.6475899264014049,16.339122486288847,0.5038640979668,0.5057485982089016,0.0,0.7184908985669876,0.5182957829764309,42,FREE_COMPETITION
43,1098,549,549,47,40,18,72,40,9,0.1515050705307941,0.17341148977857102,0.5493777241617614,0.5925440427927333,0.3285198555956679,0.20279720279720279,871.4285714285713,0.7230769230769231,0.3770491803278688,0.06557377049180328,0.003656307129798903,3.696954660466647,0.8041350026497618,0.6479480520903411,16.25136612021858,0.5033909354449064,0.5059013728551194,0.0,0.6623212451043461,0.5023605491420478,42,FREE_COMPETITION
44,1091,551,540,46,50,17,80,42,16,0.1474304865350875,0.1726238234530173,0.5434368306978057,0.5949726705122389,0.34532374100719426,0.18181818181818182,856.3636363636364,0.7301587301587301,0.37305224564619616,0.07332722273143905,-0.006375227686703097,3.5426714154617196,0.8037507009886529,0.653977850158644,15.917506874427131,0.5030369412354394,0.5060581904641328,0.0,0.6426453602957328,0.491332533747523,42,FREE_COMPETITION
45,1087,542,545,48,51,11,68,35,17,0.13826163092971844,0.17247932176977243,0.5304190731003486,0.5805775200609149,0.36900369003690037,0.17647058823529413,825.925925925926,0.8135593220338984,0.36338546458141674,0.062557497700092,-0.0036663611365719525,3.779662123450306,0.8037193501803729,0.6570642630222234,15.779208831646734,0.5029351807732273,0.5070432298238173,0.0,0.6827427163230334,0.5018053324079077,42,FREE_COMPETITION
46,1089,536,553,44,37,14,67,44,14,0.1339064383120685,0.16606403814740367,0.5295390665911446,0.5821676821419377,0.3505535055350554,0.19133574007220217,807.4074074074074,0.7586206896551724,0.3673094582185491,0.06152433425160698,0.0018399264029438822,3.8105543446581835,0.8104547631303293,0.6560930040477302,15.897153351698806,0.5044153153025246,0.5076809817223058,0.0,0.6775237285096952,0.5047252852509059,42,FREE_COMPETITION
47,1101,542,559,48,33,18,72,42,17,0.14758881570571436,0.16462866547436028,0.5170738293019495,0.5593457155934571,0.3467153284671533,0.19081272084805653,780.0,0.7272727272727273,0.37057220708446864,0.0653950953678474,0.011019283746556474,3.3141071348307114,0.8121494581579256,0.6523473765494822,15.926430517711172,0.5043147203939111,0.5092350898151509,0.0,0.6708128904344947,0.5016504391958151,42,FREE_COMPETITION
48,1109,546,563,55,43,15,85,42,19,0.1523591737005825,0.17121866971220223,0.5123779312060708,0.5570642008790798,0.34191176470588236,0.18571428571428572,783.6363636363636,0.7857142857142857,0.36699729486023447,0.07664562669071236,0.007266121707538601,3.3271271148219888,0.8053184859144032,0.6528860679851247,15.743011722272318,0.5045176277956509,0.5091148623469626,0.0,0.6633040125889603,0.4862879647764766,42,FREE_COMPETITION
49,1105,540,565,50,48,22,82,44,21,0.1572907792603362,0.17143096003849223,0.4920049446793968,0.5335955663200578,0.35580524344569286,0.16967509025270758,746.2962962962963,0.6944444444444444,0.36380090497737555,0.07420814479638009,-0.0036068530207394047,3.1319316515330597,0.8043694674364994,0.6517934313599216,15.660633484162895,0.5048992446499672,0.5096469661552909,0.0,0.6318040207903406,0.4884289222087227,42,FREE_COMPETITION
50,1106,540,566,45,40,16,76,42,16,0.13170240007084844,0.1646432598121066,0.4811848373029184,0.5253820992468601,0.33579335793357934,0.15498154981549817,716.6666666666666,0.7377049180327869,0.36980108499095843,0.06871609403254973,0.0009049773755656109,3.8631492620954937,0.8118245755981024,0.6503911569476708,15.74502712477396,0.5033555244289174,0.5096829593938638,0.0,0.6613867485694118,0.49740844596369377,42,FREE_COMPETITION
51,1111,546,565,47,38,26,67,34,15,0.14425864850212866,0.16252402528765053,0.4788738849862566,0.5223384243292875,0.34944237918215615,0.1450381679389313,722.6415094339623,0.6438356164383562,0.35913591359135916,0.06030603060306031,0.0045207956600361665,3.4872048686400445,0.8146879287442528,0.6492928698750545,15.767776777677767,0.5036380542273396,0.509351743557105,0.0,0.6500393112033129,0.5040557289259924,42,FREE_COMPETITION
52,1120,550,570,52,39,21,61,36,17,0.14125703417912505,0.1667208021281812,0.4802626142643185,0.516948582573898,0.37786259541984735,0.18613138686131386,739.622641509434,0.7123287671232876,0.34464285714285714,0.054464285714285715,0.008100810081008101,3.8764121471208908,0.8116590144807554,0.6507077429579663,15.732142857142858,0.5027662397794477,0.5092212330252699,0.0,0.677931595026005,0.5062331360672507,42,FREE_COMPETITION
53,1111,549,562,35,41,15,63,44,17,0.1329252115230004,0.15527908469648666,0.49878080746731457,0.5347242023036491,0.35687732342007433,0.19202898550724637,740.7407407407408,0.7,0.3564356435643564,0.05670567056705671,-0.008035714285714285,3.486449172218031,0.822980757483186,0.6450349142507924,16.006300630063006,0.5036604820545576,0.5091352687326818,0.0,0.658786084093754,0.5075244945317766,42,FREE_COMPETITION
54,1113,545,568,58,52,14,56,39,11,0.15147702954579834,0.16633772828404703,0.5038036284357239,0.545436680150009,0.35315985130111527,0.15498154981549817,762.9629629629629,0.8055555555555556,0.36208445642407905,0.050314465408805034,0.0018001800180018,3.341870929710296,0.8122788693338114,0.6529112135183501,15.746630727762803,0.5039768459249453,0.5076690807101765,0.0,0.7017346333481354,0.516904110271492,42,FREE_COMPETITION
55,1128,558,570,58,37,12,72,40,18,0.15391375615952962,0.1732917313063509,0.5024656313518168,0.5357165138187037,0.36496350364963503,0.18248175182481752,772.2222222222222,0.8285714285714286,0.3528368794326241,0.06382978723404255,0.013477088948787063,3.355538142474133,0.8048917341578281,0.6526317215257599,15.695921985815604,0.5032396702454955,0.507891064971747,0.0,0.697018045923568,0.49686209974756407,42,FREE_COMPETITION
56,1144,565,579,54,36,21,63,37,11,0.15259399394764928,0.17315800724286956,0.5089657242862329,0.5511083743842367,0.3758620689655172,0.15827338129496402,780.3571428571429,0.72,0.36276223776223776,0.05506993006993007,0.014184397163120567,3.3887656051637065,0.8050335603733926,0.6515372189145553,15.718531468531468,0.5041941017087823,0.5063658082018412,0.0,0.6854750389330312,0.5106756939101071,42,FREE_COMPETITION
57,1146,568,578,39,32,15,78,39,16,0.13130708872093244,0.15867860310239368,0.5125670926082337,0.5488237854181459,0.37542662116040953,0.1649122807017544,766.6666666666666,0.7222222222222222,0.36736474694589877,0.06806282722513089,0.0017482517482517483,3.470475314164397,0.8192998119261281,0.644006478909496,16.027050610820243,0.5037586810838512,0.5064441484042274,0.0,0.6590528607638092,0.49607678676134187,42,FREE_COMPETITION
58,1141,560,581,35,36,16,81,36,11,0.12966171710985086,0.15020975002689907,0.5208337536398544,0.5649602601983554,0.36363636363636365,0.15087719298245614,774.1379310344827,0.6862745098039216,0.37773882559158634,0.07099035933391762,-0.004363001745200698,3.124773761734095,0.8276419209532464,0.6365667012830872,16.268185801928134,0.5037350203688722,0.5081080019958063,0.0,0.641448567121671,0.4967138405879807,42,FREE_COMPETITION
59,1152,555,597,56,41,19,82,38,16,0.1355762362018189,0.15872292579666158,0.5209718898804008,0.5687411760216736,0.4075342465753425,0.1864406779661017,779.3103448275862,0.7466666666666667,0.3585069444444444,0.07118055555555555,0.009640666082383873,3.7107182660060167,0.8197233842294993,0.636126694733265,16.2734375,0.5044560007689088,0.5070416107713367,0.0,0.66619729384202,0.4893183804196458,42,FREE_COMPETITION
60,1151,551,600,43,40,20,50,51,21,0.1293792476893154,0.15370129119762832,0.524207529590029,0.568835917611664,0.36551724137931035,0.20066889632107024,808.6206896551724,0.6825396825396826,0.36750651607298,0.043440486533449174,-0.0008680555555555555,3.8086896802315167,0.8256634970367034,0.6362417964053537,16.502172024326672,0.5041628537892292,0.5069632128573438,0.0,0.6838562631522752,0.5271119576016691,42,FREE_COMPETITION
61,1158,561,597,53,39,19,81,40,10,0.15454422129723988,0.16170117712278298,0.5264222754315706,0.575713283974902,0.35714285714285715,0.17905405405405406,816.9491525423729,0.7361111111111112,0.37305699481865284,0.06994818652849741,0.006081668114682885,3.127902749050924,0.8171401491769279,0.6361819307003224,16.43782383419689,0.5054006148911023,0.5067084368747764,0.0,0.6602368710630645,0.4958180897758173,42,FREE_COMPETITION
62,1145,559,586,37,45,15,110,37,17,0.1539109725674095,0.15672886288907217,0.5369825649235827,0.5804349301894052,0.38305084745762713,0.19932432432432431,828.8135593220339,0.7115384615384616,0.36593886462882097,0.09606986899563319,-0.011226252158894647,2.595929844498587,0.8205159257641611,0.6270273893020187,16.550218340611355,0.5043931307840456,0.5072404731267912,0.0,0.5966621949131121,0.4608874556262623,42,FREE_COMPETITION
63,1139,558,581,36,40,15,97,45,19,0.12936229824557688,0.1490015816829009,0.548068947613912,0.5904628024849277,0.4019933554817276,0.20134228187919462,838.9830508474575,0.7058823529411765,0.3669885864793679,0.08516242317822652,-0.005240174672489083,2.886815116900896,0.8284422127514698,0.6164117647058821,16.7585601404741,0.5054436037084402,0.5078219449616563,0.0,0.622662607118255,0.47512175427965814,42,FREE_COMPETITION
64,1114,552,562,32,53,22,80,42,13,0.10974968434162258,0.140540748466653,0.5560204642975024,0.5912779267202859,0.4266666666666667,0.18243243243243243,833.8983050847459,0.5925925925925926,0.37163375224416517,0.0718132854578097,-0.021949078138718173,3.5732693857081137,0.838043114592437,0.6116328545780967,16.94614003590664,0.5064880541330227,0.5071327153164945,0.0,0.6022742677910156,0.4931582925897935,42,FREE_COMPETITION
65,1101,542,559,48,56,21,77,42,14,0.13101054750468277,0.1487161677406137,0.5483744838306679,0.590222571795088,0.3917525773195876,0.1524822695035461,835.0877192982455,0.6956521739130435,0.37783832879200724,0.06993642143505904,-0.011669658886894075,3.4866916379596278,0.8302385755598797,0.6156902815622158,16.712988192552224,0.5065768440077312,0.5084555646077116,0.0,0.6378123922566428,0.4982051141264633,42,FREE_COMPETITION
