year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
21,1066,533,533,60,33,18,25,38,9,0.14986494611416346,0.18549660538685697,0.5588227171404336,0.5528068978351219,0.18723404255319148,0.21653543307086615,1018.75,0.7692307692307693,0.36585365853658536,0.02345215759849906,0.024015369836695485,4.809663686542012,0.7919728256928531,0.7648855534709191,16.18855534709193,0.5063135033163109,0.5100771407055871,0.0,0.7560498853042943,0.5527644397719159,42,ENFORCED_MONOGAMY
22,1095,556,539,59,26,9,46,50,19,0.15428549893719,0.18863665074003255,0.5666817833592448,0.5579444441390382,0.2015810276679842,0.24253731343283583,1034.6153846153848,0.8676470588235294,0.3698630136986301,0.04200913242009133,0.027204502814258912,4.5369061511841675,0.7880293081493333,0.7595817351598172,16.070319634703196,0.5066812345251485,0.5102066316932189,0.0,0.7557249211573609,0.531023291946694,42,ENFORCED_MONOGAMY
23,1119,574,545,52,27,17,29,50,20,0.16004144752929994,0.18564810380397123,0.5754420068499491,0.574941924560989,0.1801470588235294,0.19708029197080293,1051.851851851852,0.7536231884057971,0.3958891867739053,0.025915996425379804,0.021917808219178082,3.8178025313547317,0.7901063214625736,0.7564539767649686,15.944593386952636,0.5079249011036651,0.5102587570349604,0.0,0.7488246991927834,0.5602697226531262,42,ENFORCED_MONOGAMY
24,1146,588,558,62,33,19,51,45,17,0.16070611190542228,0.18934681958488375,0.5749991777870962,0.5713931976158051,0.18466898954703834,0.18861209964412812,1053.5714285714287,0.7654320987654321,0.4031413612565445,0.04450261780104712,0.024128686327077747,3.7759599810665136,0.7854350272824536,0.7516448516579405,15.81588132635253,0.5076320762691915,0.5094265778546238,0.0,0.7270627661242622,0.5392418353303312,42,ENFORCED_MONOGAMY
25,1181,606,575,70,35,23,36,46,19,0.1681263757590139,0.19558683280325484,0.565165081141578,0.562272717254755,0.20069204152249134,0.16151202749140894,1068.9655172413793,0.7526881720430108,0.4022015241320914,0.03048264182895851,0.030541012216404886,3.718898650105314,0.7779837465838525,0.7520067739204063,15.552921253175276,0.5056014779677631,0.5114904300001728,0.0,0.7496940459517307,0.5572634031601029,42,ENFORCED_MONOGAMY
26,1205,620,585,65,35,24,47,51,22,0.1713111894513759,0.19187102246215293,0.5488094226301772,0.5494595855372915,0.1705685618729097,0.16723549488054607,1091.5254237288134,0.7303370786516854,0.408298755186722,0.03900414937759336,0.02032176121930567,3.4047448717042834,0.7811853516849664,0.7443419087136927,15.712863070539418,0.5053775461025218,0.5112476123058916,0.0,0.7213823822035701,0.5486484225157175,42,ENFORCED_MONOGAMY
27,1218,632,586,59,41,25,46,39,15,0.1704064362052391,0.18649004339590158,0.5322745937846758,0.5341801385681293,0.18387096774193548,0.13240418118466898,1050.8474576271187,0.7023809523809523,0.4121510673234811,0.03776683087027915,0.010788381742738589,3.1542578055048547,0.7858446561680439,0.7419228243021344,15.604269293924466,0.5063289249083704,0.5094966566785043,0.0,0.7074747463900324,0.5508429976467712,42,ENFORCED_MONOGAMY
28,1258,650,608,70,27,20,50,37,19,0.16849127504258132,0.19012496032536585,0.5015450207141599,0.5074528036066497,0.20192307692307693,0.13240418118466898,1030.508474576271,0.7777777777777778,0.3958664546899841,0.0397456279809221,0.03284072249589491,3.3487237772697624,0.7827639361966005,0.7361391096979332,15.631955484896661,0.50661313306794,0.5086272344996828,0.0,0.7433484381639377,0.5423221179652149,42,ENFORCED_MONOGAMY
29,1301,671,630,81,37,20,49,39,24,0.17294237841992488,0.19740130195161343,0.48604241042625485,0.4961110614439521,0.2113564668769716,0.12937062937062938,1036.6666666666667,0.801980198019802,0.3835511145272867,0.03766333589546503,0.03418124006359301,3.5997873952810573,0.7766829524744582,0.7356902382782473,15.48347425057648,0.5051536241759862,0.508652907183017,0.0,0.7511254772204541,0.5406248830884259,42,ENFORCED_MONOGAMY
30,1320,679,641,60,39,18,58,38,18,0.15682519440984355,0.1888361209810674,0.4734022227049517,0.4853975155279504,0.2236024844720497,0.12631578947368421,993.3333333333334,0.7692307692307693,0.37803030303030305,0.04393939393939394,0.014604150653343582,3.597982202473687,0.7840736122426871,0.7303204545454544,15.51969696969697,0.5064644271975043,0.5100917807804561,0.0,0.7163422586245217,0.5314230759485461,42,ENFORCED_MONOGAMY
31,1364,706,658,81,36,18,42,42,22,0.1489961408583642,0.19441933062594696,0.4660372604526388,0.48133218982275605,0.2515151515151515,0.14186851211072665,995.0819672131148,0.8181818181818182,0.3629032258064516,0.030791788856304986,0.03333333333333333,4.520147962523043,0.7788997647729353,0.7301803519061582,15.421554252199414,0.5071926161618731,0.5094192588652773,0.0,0.7663273602936254,0.5422940965079878,42,ENFORCED_MONOGAMY
32,1404,727,677,70,29,17,47,41,21,0.16114094339019247,0.19054756861905475,0.46146011621764393,0.47648170620388974,0.25443786982248523,0.13993174061433447,977.7777777777778,0.8045977011494253,0.358974358974359,0.03347578347578348,0.02932551319648094,3.8407200159706134,0.7823971358981562,0.7268575498575497,15.466524216524217,0.5065244206619649,0.5086084399698773,0.0,0.7518792284382774,0.5372396722842472,42,ENFORCED_MONOGAMY
33,1406,722,684,65,61,18,62,43,23,0.1568159734384762,0.1847692555692082,0.47345727732468057,0.4877470135089874,0.25443786982248523,0.14383561643835616,950.7936507936507,0.7831325301204819,0.35704125177809387,0.044096728307254626,0.0014245014245014246,3.5349567668641098,0.786677989903766,0.7255924608819344,15.369843527738265,0.5072670567292171,0.5088927154710208,0.0,0.7032555345727588,0.5234006139266729,42,ENFORCED_MONOGAMY
34,1442,744,698,74,37,14,45,43,15,0.1533800060683972,0.18316305775835118,0.47374821465007155,0.4709765715124692,0.23615160349854228,0.15309446254071662,952.3076923076923,0.8409090909090909,0.361997226074896,0.031206657420249653,0.025604551920341393,3.6152542391625047,0.7897502831858557,0.7229687933425796,15.505547850208044,0.5073938209772574,0.5090349782896246,0.0,0.7626454212147946,0.5413046986667513,42,ENFORCED_MONOGAMY
35,1476,756,720,69,35,8,61,44,18,0.1530496645589845,0.17806454567097174,0.4756106948084686,0.4780057854829791,0.22727272727272727,0.14285714285714285,935.820895522388,0.8961038961038961,0.3712737127371274,0.041327913279132794,0.023578363384188627,3.2926900298790676,0.795094359205012,0.716151761517615,15.66869918699187,0.5074734413429104,0.5086680011916719,0.0,0.7606935914902357,0.5317531083357474,42,ENFORCED_MONOGAMY
36,1510,776,734,68,33,29,61,51,21,0.14011681803131437,0.17393126226113642,0.47407473771916475,0.4854310991754125,0.21951219512195122,0.13190184049079753,930.4347826086956,0.7010309278350515,0.3781456953642384,0.04039735099337748,0.023035230352303523,3.795374852345103,0.7998127011206552,0.7111993377483441,15.86887417218543,0.5072452571737125,0.5082240891168117,0.0,0.716395426519373,0.5351439402824862,42,ENFORCED_MONOGAMY
37,1526,790,736,75,56,24,63,49,30,0.15844170101032518,0.17561099490974508,0.46990277710346184,0.49193548387096775,0.24396782841823056,0.12063492063492064,920.5882352941176,0.7575757575757576,0.36631716906946266,0.04128440366972477,0.010596026490066225,3.273653117266123,0.7988289366087006,0.7096847968545215,15.834207077326344,0.5069639558801027,0.5080615639064975,0.0,0.7113225955377728,0.529830130149755,42,ENFORCED_MONOGAMY
38,1536,787,749,60,48,18,59,48,29,0.15044767672514903,0.16656754358511305,0.4809227314484026,0.49631124029120577,0.27055702917771884,0.1606060606060606,922.8571428571428,0.7692307692307693,0.359375,0.038411458333333336,0.00655307994757536,3.09022402183405,0.808209405464619,0.7025175781249997,16.111328125,0.5067502973343493,0.5087676426102457,0.0,0.715060299410238,0.5312739841274317,42,ENFORCED_MONOGAMY
39,1567,799,768,72,36,20,64,53,26,0.1467153905079739,0.16696809643162314,0.48516503686039414,0.5056448128856608,0.2739018087855297,0.15789473684210525,916.6666666666666,0.782608695652174,0.3631142310146777,0.0408423739629866,0.020182291666666668,3.2943239984947517,0.8089616893484303,0.6989298021697508,16.205488194001276,0.5074072045256849,0.5092771151534207,0.0,0.7296949611858371,0.5297478594627723,42,ENFORCED_MONOGAMY
40,1597,811,786,74,41,23,51,57,24,0.14654096964383534,0.16842707408536106,0.4881272783020476,0.5073883161512027,0.2422680412371134,0.16806722689075632,925.6756756756756,0.7628865979381443,0.37006887914840325,0.031934877896055106,0.01914486279514997,3.473374892946883,0.8084841532762899,0.6952417031934877,16.319348778960553,0.5078749637192985,0.510006380829319,0.0,0.7381663333790969,0.5436080626636,42,ENFORCED_MONOGAMY
41,1606,823,783,62,52,24,57,52,15,0.14756802798674018,0.16382189305532568,0.4949126347638697,0.5122594278604509,0.21994884910485935,0.14600550964187328,942.6666666666665,0.7209302325581395,0.38293897882938976,0.03549190535491906,0.005635566687539136,3.1871173698923387,0.812811787801795,0.6925716064757158,16.42590286425903,0.5081401282200312,0.5095970279552205,0.0,0.7105575080217558,0.5435025720787259,42,ENFORCED_MONOGAMY
